Load(kN),Deflection(mm)
10.660932495451638,-0.6381482104287637
10.519728505049741,-0.8159796117239846
10.397532757111422,-1.0218949455241875
10.317822091691648,-1.2629399864854847
10.281717963238016,-1.3091803286520274
10.327465048372588,-1.3566697362360745
10.2587576177766,-1.4284646272301065
10.05736851370638,-1.5170161749053908
10.1607008868943,-1.3557999611847724
10.130019786824079,-1.4789966833891846
9.764958595178358,-1.4441413915830346
9.776281122914911,-1.409436794503843
9.97790841335241,-1.2843671797361762
9.917425392084038,-1.325467263789939
9.779051745318425,-1.3010909651896456
9.645196303306866,-1.2599591507463428
9.679514540975763,-1.327328323439049
9.574979413621694,-1.3723421905508837
9.434448009004809,-1.4501804088786219
9.38144744107884,-1.6342268467613819
9.353387700114153,-1.5895805254426663
9.251359972212617,-1.7943413832810957
9.231863934761297,-1.9401536211410317
9.161564484846455,-2.0396128274268244
9.093992889542838,-2.1614739168246184
9.124016383828236,-2.2893955388478746
9.046078110937039,-2.393896281882789
9.153278676444346,-2.361010592955906
9.123694159268577,-2.4710014630343218
9.215766173823129,-2.396328109781218
9.013924535845346,-2.2235495679065407
8.973754550425575,-2.1497061696295066
8.877628385382428,-1.9719218393509628
8.940123554804872,-1.8570066778882879
8.929755315654885,-1.5906426629096742
9.18276500893307,-1.3826626042875756
9.09962885235726,-1.2004425314587939
8.876998215527037,-1.0426024808637735
9.061019338331409,-0.7840154107237083
9.094281047210105,-0.6220835604224763
8.99473703286484,-0.38633409683452224
9.179468933463218,-0.3166804100433208
8.99598445490095,-0.13964003481512155
9.087110496763996,-0.06840834272787816
9.160288102432462,-0.10413179188072214
9.149103653555878,0.001177481328715549
9.200183570133325,0.10687636102492648
9.225108848970876,0.0009345328680312737
9.48925923166618,-0.007309144813051685
9.285714352933182,0.017197033866976012
9.398788158509161,0.08773575109856918
9.580985200251051,0.12091651076590497
9.306452868474556,0.09171357103633414
9.423754109979262,0.1385370654755188
9.670442053638716,0.1992055212198876
9.866799241215004,0.41028722996812345
9.783976091432374,0.5207386518766077
9.788103046762249,0.7985971479446581
9.874134340818284,1.0036279070874112
9.993814508916055,1.237108273562828
9.989434762117446,1.4085085665711456
9.898475875034752,1.60027917161301
10.221933238801354,1.7979165719245118
10.128668922770432,2.109878128317274
10.323872409963432,2.0656403995337276
10.459963739922568,2.283719825711001
10.304744460106397,2.302762883797434
10.62369002429208,2.390724121920315
10.436776594336527,2.3887433985380344
10.63242941763534,2.346933437813293
10.557536605481946,2.2110913260746807
10.538416842382917,2.1660229650461917
10.766662854170011,2.000658442655551
10.745589219026636,1.8540101758119192
10.839391536622827,1.7881203526478566
10.669247231959435,1.7380807600362769
10.917730301541043,1.5167583340683717
10.766476484786777,1.44122361460807
10.868651282957114,1.4379165435045647
11.17592448899608,1.3424738943603183
11.105663661241426,1.3423449559220935
10.96662439072398,1.3458481095026185
11.05586245168168,1.3303273953958483
10.856166296419245,1.3435707366879863
11.064160087161847,1.295052392990974
11.0188512014452,1.4192691567496958
11.028118788054373,1.4459633996955903
10.846372905189114,1.4866798241307875
10.98064688789481,1.423699346641279
10.794915409163114,1.4244648549565155
10.98569742803775,1.4383652798696929
10.96167000530936,1.1769226428130297
10.82750910587892,1.189715277700492
10.759652472289396,1.0733239624912745
11.03147726544271,0.8616341641953976
10.748598456202235,0.5520302634593467
10.777463469494558,0.407326921344137
10.715140215815648,0.248224160896266
10.703822790787537,-0.20007511095772046
10.800360379144186,-0.372130304183156
10.541869398465003,-0.5476890880856119
10.567214967032236,-0.8670430613755543
10.614799511642609,-1.0090593580276945
10.613663553568857,-1.094804024420783
10.417084758992527,-1.3112492681987045
10.326566297574393,-1.333028867536396
10.26617249835396,-1.5212345610486424
10.266734130497122,-1.412384252256785
10.218726718692155,-1.458611591953393
10.048946725929445,-1.4347172191855178
10.051382799212105,-1.4124447299879515
10.030787987162201,-1.3287842883932295
10.063324895006344,-1.348243318872512
9.783151305232892,-1.4570848689913358
9.888506629892634,-1.209240298637796
9.74824976825099,-1.2862057713608037
9.817206037954854,-1.3267453124898458
9.614322008557098,-1.4007476885498311
9.488106786975987,-1.4824961305989999
9.502711268048866,-1.5061100503708147
9.451900955548275,-1.610709437534484
9.455529194847557,-1.806809874288317
9.109100490077282,-1.948410403159348
9.436354233074248,-2.0298634740293755
9.210040621042534,-2.170559437013338
9.337732385577402,-2.3117800530111126
9.37862759839879,-2.4058163891903455
9.29659560666728,-2.411101016878463
9.131491333079131,-2.428656314240047
9.160629167789564,-2.3661563120824463
8.885646222724446,-2.211768575150063
8.821881876152974,-2.111644927169964
8.855527729794556,-2.0189374585026414
9.036896361786246,-1.8050233162341
9.109030813831087,-1.5510956145259156
8.954203215809873,-1.3684138406842097
9.143081021027026,-1.2680551475892512
8.923411945594681,-0.9233975560082568
9.011523346870764,-0.8325276899394647
8.993761560746659,-0.5538111324986958
9.06196374916078,-0.4323198769808446
9.069834759443225,-0.27957741593005286
9.025951370695145,-0.230967084113407
9.23432303355736,-0.0434521190832427
9.119159311698674,-0.06535949272550776
9.230814264500868,-0.0763094935109872
9.30204093361621,-0.027830853311476885
9.032052293352809,-0.05431831542492505
9.294957236580816,-0.09006979288602475
9.347087133627936,0.032940598307923744
9.42058614075616,0.01966327805598586
9.388865526724542,0.1079907674154858
9.69396342069667,0.16587510966034202
9.498710911859748,0.20419542974618665
9.505018278399,0.331789637353454
9.758910075518937,0.3249285603337364
9.813675620696753,0.6425483254199442
9.794134269271666,0.8372984434960988
9.831369545111674,1.0985260325252526
10.004512176438244,1.1093439401491838
9.948960895162562,1.4077664785701283
10.023489194267972,1.6814475499847448
10.195754128713743,1.7450796632797008
10.063820156278284,2.024941156756545
10.348445424713809,2.1314171362411045
10.149538207868831,2.153324955998989
10.446952162902871,2.234170750394572
10.304156644511751,2.414086450847607
10.611641404187372,2.4465346519109303
10.331299534468984,2.3457093544034677
10.53400174427568,2.243665735104869
10.653823670996127,2.182252083630913
10.720443501980089,2.0282383012953122
10.715855244518963,2.007466035431941
10.829586342313018,1.8423597007862738
10.768679831726626,1.6944218654504035
10.864706488977738,1.5329190654842397
10.79870351532026,1.452513553323101
10.825692622637245,1.3658394342451394
10.826597058541958,1.3587764736417358
10.9788830283862,1.2532543826375033
10.947524542336549,1.2776351442959757
10.984529062072566,1.3355318644652932
11.09758852819818,1.338211332808972
11.29737095075053,1.3495674148480652
10.868433851192407,1.4661198339493
10.914242906428717,1.4646790871720905
11.051738637449631,1.4742308482700908
11.000269688445352,1.4763965540743715
10.909773587013584,1.3639091906615206
10.976349995380962,1.4203215061717342
10.880869710023408,1.3106285159001814
10.968719321854605,1.2601132007130575
10.878836188834285,1.117757004674734
11.004092129728184,0.8082885542787607
10.782067278735951,0.6115586896503425
10.82931636312662,0.2965891047934815
10.88437238329842,0.09833586043526842
10.551822439521954,-0.16060469423197246
10.734336725419865,-0.2929791278512894
10.685358733190183,-0.5501094075112858
10.582721990783108,-0.8176717075249769
10.351768644661592,-1.0321307536554838
10.39860748765919,-1.1334196933913805
10.282414689662648,-1.2299856185859646
10.335322371675192,-1.3634669234156631
10.309219969053656,-1.4170841716680873
10.202986681203157,-1.5057650587500435
9.969003334505478,-1.5242572329106865
9.991110126645987,-1.4611818283446802
10.028312288477194,-1.4515353741311021
9.809963389605425,-1.4698089615105605
10.004474795308207,-1.3665035350163621
9.740542000326386,-1.3420937183413224
9.73405021223358,-1.3616449896542797
9.699651951700357,-1.2844255172776269
9.724517609249649,-1.2797174824979916
9.609623295001281,-1.4184086787268433
9.50917056535934,-1.5222123451335996
9.477202009982486,-1.5228783991703951
9.417531184553168,-1.6366565397083108
9.416563519074908,-1.7542839128876306
9.20538877283434,-1.8054022343609202
9.329988942782645,-2.0382524676251523
9.037747947181398,-2.1807939034535235
9.280998918230136,-2.2819266700453498
9.144190438879681,-2.366692891161358
9.244903037047816,-2.4231984656569745
9.124206544389446,-2.3387462927343456
8.992748633519893,-2.3159101747471755
9.117267737422269,-2.38202281223701
9.04085671442583,-2.134262239501278
9.113453250733382,-1.9908411912875321
8.920975152956839,-1.929971679899074
8.947962664904205,-1.6874928806216194
9.089939764777778,-1.4028384338031816
9.061364388643034,-1.1307891332685873
9.01278994254515,-1.0009422978635605
8.891062259272637,-0.7623482964742538
9.127481162491055,-0.6271588842641427
9.095759375970342,-0.4003206889025199
9.053426998957635,-0.4305459174175599
9.088392853499464,-0.23855012886621063
9.046284188847025,-0.08470900583016713
9.236663556272687,-0.08268051675334107
9.309011694081052,0.000897879835621302
9.25132941100451,0.0636830260701678
9.329688922009506,0.07419001515680837
9.305607810881803,0.00701523137634571
9.316843779956155,-0.03345768951340096
9.577025980772053,-0.023102085565509037
9.299483354538776,0.06912916278035852
9.640778474322314,0.1392741805189469
9.893846512534433,0.2112198762811801
9.710952475505692,0.32153973885260956
9.604506807793548,0.4783110684955222
9.759842100141077,0.5435080933158813
9.730990859737272,0.8372578732778911
9.760586393592053,0.9747441924843698
9.95915474812512,1.190229069426136
10.064804780062595,1.4482917528988424
10.03084090494184,1.6719510623167115
10.118317119761642,1.811365327132654
10.425985899875107,1.894372691221418
10.374422797226453,2.198467410189209
10.477059991568161,2.2788515265792664
10.328828461089762,2.3445620702142587
10.509941206410208,2.4753596089881063
10.622588752454929,2.3084013976980797
10.457614662844572,2.4299990890051446
10.540397086519613,2.243641956605717
10.686952097919491,2.1596965624934867
10.5959808500258,2.0262754940740977
10.81324828193462,1.8756689402190738
10.80988688028537,1.7241419823036972
10.765558860239434,1.6882702955363253
10.782488067890107,1.6525817787635297
10.92218329408809,1.5523962760477652
10.967656653108135,1.3541807773739851
10.945765160276112,1.2587516292207737
10.880768166149265,1.317912192206468
11.114488694186925,1.187798598440729
11.105207482135581,1.3789715798918154
10.904457721451326,1.3058035655706384
10.917085146518668,1.2468493379622039
11.05442886691829,1.4094688711903824
10.998575695477571,1.5346200565915225
11.037894712112305,1.5032881978146948
11.039838274659804,1.392934398988871
11.00288619164188,1.4794117470823547
10.927384467683549,1.332491252691191
10.768622261162708,1.3894452120689142
10.732880965752441,1.0097524441637011
10.8277462930225,1.029378586058358
10.81841086182306,0.8181352724919491
10.746286869735759,0.6552679309665692
10.785110967904773,0.3666730048823433
10.795952781977212,0.12122183369192129
10.79519648210733,-0.09554023105744955
10.666259010042355,-0.32432207818957326
10.650255127718527,-0.5796541718114189
10.667972513010964,-0.8222710033002676
10.339815988932333,-1.0488098657490934
10.405797349427639,-1.219004639859734
10.232521673487927,-1.3508182590215885
10.176219567523171,-1.2818329326639069
10.36834213854549,-1.4473530242092323
10.230336665106485,-1.5319268695295016
10.026848810711499,-1.4816694432865927
10.094105761375411,-1.4303807440759706
10.104955389254387,-1.3203210863629506
9.871071065775359,-1.3695633215591267
9.864690962855196,-1.3940028085305287
9.717517685779198,-1.2376721163664919
9.665362680424426,-1.3390114881449322
9.662400697068842,-1.294020400310215
9.688543533300306,-1.436150114297749
9.71286980643451,-1.334713782696831
9.350282396581665,-1.534147272431163
9.518598990742738,-1.5458974660024216
9.518949306927432,-1.7466242691594809
9.248258820246749,-1.7287665678544546
9.397420231082675,-1.961589957699131
9.196419349843033,-2.0209451140563295
9.398992622239804,-2.244981175884631
9.069305541507175,-2.2591192385874845
9.343138105394482,-2.334241202858586
9.030493794038687,-2.373699237027763
9.190904862631964,-2.4138232919696883
9.091855625674373,-2.362603113431807
9.065766870109147,-2.3064460685341226
9.010812050259045,-2.1174048880323175
9.115379856880704,-2.016683596790265
8.864764350514386,-1.8781313790338163
9.018942082636132,-1.6425219476956363
9.032873312314933,-1.4764792884346172
8.74797988472604,-1.1741331645360154
9.006592233757047,-0.9585856486270463
8.980261261404985,-0.8253527523418607
9.214701973016904,-0.49026062286545297
9.062631891431586,-0.5144059932556497
9.270016347045864,-0.36745165664510915
9.1077791979182,-0.29195851257392014
9.316913157724427,-0.008758540976390616
9.147336276275302,-0.15115355442021117
9.260981678353781,-0.07630540862853863
9.366152135814314,0.0055758712415270514
9.44545500137996,-0.04948953215227524
9.308964918618527,0.020670451514047124
9.488588873119102,-0.03278615014664126
9.395331843570027,-0.11486831944224371
9.275143994283924,0.010088062677360024
9.4847268437572,0.12652109319481075
9.611497914247485,0.14042758946500547
9.497821490141291,0.33940386273892953
9.755385863667708,0.46119172984671425
9.488799840048886,0.6351188133959126
9.833701480593044,0.7880732616911531
9.859999575084053,0.9706512621295694
10.005633361255358,1.244059456961363
9.8991615537957,1.4216673243840776
10.227349822547785,1.610669856742572
10.121488418945473,1.8544812713585093
10.368697855707026,1.9783298657148845
10.150735950222197,2.2281027683768984
10.387793537218574,2.2124919252483277
10.294204663988339,2.396834179050579
10.67242237636605,2.421797716923481
10.608843715845538,2.41351689821699
10.496081282733883,2.3919175245670186
10.65919481839574,2.2855148758168777
10.87758957365443,2.178842924682392
10.572558486589658,2.0311237086491514
10.692017291274848,1.9936664971204687
10.921652042789061,1.8313403409186644
10.880484728205504,1.7656937016625611
10.738059123035406,1.5408786750836212
10.845699167785005,1.4931221057854254
10.964908457703528,1.381124854997974
10.949788812187352,1.305742196692649
10.761562180893714,1.2994458134023545
10.898425887696138,1.2516674918381647
10.98181024525645,1.1985195278932907
10.901805082819417,1.2869929790976806
11.147394376550734,1.351750913809744
10.998095216730013,1.4005998800992203
11.109683185586945,1.445698594816746
10.893316090012654,1.4698630082994908
11.020647159359315,1.4645243957542378
11.099129838437667,1.36987104113926
10.981590497732512,1.4010302137996336
10.80775922422787,1.2166312701112272
10.880366563952302,1.0457748770536779
10.908868187449134,1.003183178392569
10.894747035490226,0.8249768330153454
10.83462935632026,0.6228436360777059
10.701519017415427,0.4513938392225611
10.740394076568302,0.10909815592459776
10.629314793595492,-0.13827450627673776
10.521556452643534,-0.41877591386717944
10.649862285606504,-0.5554514252284399
10.476630477747658,-0.8050836076512414
10.435193323123515,-0.9461534409418957
10.350427589970419,-1.0833846988226832
10.291638163642665,-1.2729121459163355
10.355111198892196,-1.323039462277518
10.159782610255077,-1.4240412552412134
10.361543698358428,-1.4525662243383102
10.17767988808338,-1.4631441092952082
10.110721210547236,-1.4409501373548939
10.011847710498415,-1.3736836305591134
9.98336914522479,-1.4560436439168294
9.94358369629139,-1.3264134209864047
9.869299098077319,-1.4323390139360423
9.646135680993504,-1.299703049522691
9.647592968954818,-1.3243183451089475
9.70639357200807,-1.252159059138341
9.645976604347169,-1.3679673813957693
9.583102204579944,-1.446005172500535
9.520802764588993,-1.5639789302168037
9.422145420189034,-1.627762770466164
9.35872886258845,-1.777687718806172
9.555714621194642,-2.0307116726515257
9.32367334281597,-2.08895904150337
9.069015941010113,-2.1149911925575484
9.293237145816045,-2.27332937279961
9.124119500475768,-2.3304132751872983
9.173119238775655,-2.2860306711872918
9.207357643046725,-2.3403333667154915
8.953101018561124,-2.3491368788069065
9.104327387087016,-2.3335041912771612
9.063316107287722,-2.1380396427549035
9.036662413731083,-2.0571860621795643
9.022004281797082,-1.7861588945848172
9.01402535790458,-1.6297825594148114
8.940304947643462,-1.3804620315841727
9.068029742691536,-1.1158375389816517
8.835844318420017,-0.9133075018517115
9.025613819933008,-0.7518677879685584
9.156422175233937,-0.6224080595468373
9.058549369266366,-0.491972951268864
9.060099776674164,-0.27992584009718646
9.05335127828303,-0.10165049533116216
9.424383392172187,-0.11048319284156695
9.235621164866833,0.013709250981506813
9.07902222612649,-0.02525809951611227
9.282818297968515,0.06734686904521135
9.295322869053065,0.0003986343518743049
9.251595671964933,0.07136360011345402
9.45376638471895,-0.03684418140823543
9.51605089004301,0.0007245959922344211
9.451877540167386,0.10006234549346205
9.68643078686925,0.09430478907969302
9.443769735577444,0.17780805397823718
9.79371281942301,0.3640624382461388
9.691122757295526,0.4432910201509439
9.820765802485969,0.513160930617107
9.746545659406362,0.7724669277657088
9.775782190862635,0.9858376317572612
10.081703903511553,1.247847641971339
9.758483312073652,1.3865688377370629
10.114386637273427,1.6112640296685568
10.091304362989188,1.7661103157946045
10.11697683260265,1.996236407191173
10.185349739896704,2.089755612352856
10.285286873859196,2.200208400946292
10.479082131416277,2.3274619772930993
10.44423382183658,2.324984308013999
10.478783605696862,2.4748550075245372
10.493158521343862,2.410772206722942
10.539617642342659,2.2556883004528654
10.579615180612985,2.1038718848917792
10.476450058389576,2.0267678310351096
10.634520870061973,1.9083998101250894
10.740790954088084,1.7812220379336807
10.905260971173174,1.628044412539132
10.932347149337126,1.5616457265431865
10.902240974520293,1.4067052061158254
10.90816171963705,1.3663441922844715
10.948071478779227,1.2288067446573532
10.674374243225998,1.2771300436833817
11.068040690495392,1.2697563973834656
10.982505988776232,1.3267317503808373
10.840539155985475,1.3921635042407896
10.774764675763091,1.3966192383514076
11.036729109679426,1.3883206558746033
10.86145499401099,1.4709686224190324
10.936935432372817,1.4038864488132585
11.079340184243037,1.4617638028235276
10.999987167604022,1.4173322067946896
10.963002988372903,1.3723189816999197
10.913042165885486,1.2000591730190744
10.739642004534048,1.1480422068005847
10.861627815749323,0.974501386693723
10.70908282629154,0.8406908890488729
10.795537259564773,0.6169717413859092
10.712975199210781,0.3375206386281455
10.661550485589803,0.16283367171766772
10.678698769804221,-0.1824481197758144
10.677122440430638,-0.39300451157670274
10.67970362095355,-0.6334600140413618
10.386613584970075,-0.7973916831444813
10.485495635450262,-0.9621969543494681
10.379115882968723,-1.1110900763974105
10.526786084050688,-1.293478736511083
10.348898960084174,-1.3525543191751388
10.417002376189751,-1.4589500778256888
10.303383847489187,-1.484704656334823
10.132987921598913,-1.4804109980784959
10.013189052703437,-1.532655436671423
9.932060155489959,-1.4689465498068126
9.914526652057702,-1.208652916147383
9.866160283182825,-1.3339295887694012
9.819865843370247,-1.3383959697097687
9.655173139819205,-1.2713042971778754
9.729233471509982,-1.3366263794953201
9.53648140387144,-1.3163750386706632
9.591884069862394,-1.4379236390333003
9.47922644542706,-1.43729235799425
9.507613546471735,-1.5893372141355253
9.484592304210425,-1.6734353254582328
9.31708175727702,-1.7893338745450122
9.290929333258743,-1.9600828546368823
9.416964754550024,-2.1140215772938076
9.14888858820566,-2.0786529309191746
9.208467896202265,-2.2913298982886885
9.115397011188891,-2.410679889709116
9.030251125164892,-2.4139334150839824
9.129716303430229,-2.3015832348909395
9.10955321713164,-2.3755305920408754
9.228824563949042,-2.232928774337455
9.166440707318303,-2.1371793276118547
8.994288784167075,-2.00218722801396
9.054037185247793,-1.8331833705702782
9.011677507920806,-1.5842326391109247
9.0259184153819,-1.3575635424160626
9.110514650719727,-1.1582756016522604
8.958247004414638,-0.9810715429003576
9.008175644350867,-0.744315683545432
9.026068534125,-0.5609365859074952
8.960977972503821,-0.4311112787493776
9.118209916801732,-0.30345260283998743
9.092940637697204,-0.24333700456285678
9.133940917484054,-0.0799150240211429
9.204236109734051,-0.04376154750308597
9.136777648953446,-0.059596081396018206
9.187634799366775,-0.06177326773996364
9.277692143561977,-0.004648255894480368
9.199556001262591,0.10293209148476941
9.223900867546252,0.004996191847142501
9.153804961762816,0.04659079828704161
9.457158358825552,0.10075075564460428
9.511401241965139,0.11853056487684184
9.724038168392736,0.15599683471869571
9.716433343277021,0.3269865707042592
9.619129932604435,0.3796726071886215
9.825564568074974,0.6043466696741847
9.810935819349886,0.8087705925322047
9.948068917962376,1.0161213029200693
9.986330863139033,1.1817512458116601
9.88225008787569,1.3919840050681866
10.024526723547483,1.5673035948199572
10.162312703473493,1.8846210148523592
10.09194170117797,2.029176864223071
10.378232141813285,2.165449289131067
10.164597769025324,2.176541426799402
10.240009749919182,2.3592047969192835
10.326071355533765,2.476254038557781
10.67565514617282,2.485566689382716
10.59629896060795,2.3681171942282995
10.687596397462098,2.28637256623046
10.62611596838969,2.1591164198636044
10.554487425122755,2.1243327702592265
10.82739173048701,1.9441343356748262
10.796576595327021,1.8225024000440821
10.78098697328596,1.6736716055463559
10.928050014674607,1.553392807661287
10.749512490762678,1.4518813412118112
10.923922367696406,1.3927306506274508
11.094633897497928,1.351233838044095
10.783810597245935,1.3920141134924193
10.904858604612171,1.2361367538325985
10.951736251021691,1.3404685614599106
10.899319510060948,1.3560916704333132
11.116578812882757,1.3924744312285111
11.02714782160441,1.4051525005447176
10.909836019045889,1.5263412617427985
11.053603950240031,1.4711938387279468
11.073711457603665,1.490925044525317
10.960688665174162,1.4261641407438626
10.853377193895748,1.4578832861734838
11.079852353432257,1.3878311579502427
10.852441012648633,1.1601881364528372
10.801065466168625,1.1804277312936167
10.933723433731908,0.8790541234299709
10.841826112655495,0.5726948778773341
10.817164557311841,0.38489337296505766
10.67681106859708,0.14084793640855756
10.5610800830333,-0.06240253785963605
10.630223409745822,-0.4534836278940365
10.435897104459732,-0.705697502259685
10.433517519719837,-0.8628945137699948
10.527381609656697,-1.0930544180073702
10.633147784629726,-1.2342270209876403
10.349928735197429,-1.2445117944505362
10.28147475143352,-1.2827822406297775
10.510605812423737,-1.366056633055336
10.280838923504335,-1.5200579737716973
10.02778704551991,-1.3882887799727723
10.14127628291884,-1.3170887314619615
10.091409489168107,-1.4670881761033623
9.946299653560745,-1.402456528740298
9.985741088394645,-1.374613955509631
9.818438841700782,-1.3625841620880794
9.799045974108218,-1.3157422976634308
9.802919898567355,-1.3316801002347973
9.670984203750988,-1.302750467418188
9.488728808406295,-1.3133379147924666
9.68160086643992,-1.475855937603717
9.372342163092604,-1.5115266853395033
9.305397013603645,-1.6248192331969007
9.380410169927721,-1.7354556217141759
9.268204283611519,-1.9991455745907092
9.325595717942223,-2.0294708857198698
9.186828584253613,-2.2179400774346485
9.238388267228048,-2.3341814654569073
9.255481793475331,-2.3196520494689983
9.29191951351599,-2.3483997114875788
9.175211127015853,-2.2402842732453614
9.06063177889921,-2.3012231635592815
8.99522786660966,-2.262239598416986
8.854445629008492,-2.232346306853754
9.119406247788914,-1.942867402526848
8.944258397942717,-1.8461729110216798
9.1789262430624,-1.6465898385656554
8.903263762370225,-1.460092627879794
9.015223690190087,-1.1210199399189398
8.900930842891134,-0.9849255886336294
9.049888813360655,-0.7719356944958038
8.967311004926492,-0.6149411132385613
9.141951200849416,-0.4328835311148944
9.431579478278358,-0.36523013605657023
9.07544014719275,-0.24283023303276194
9.19281130020387,-0.07938727280096741
9.22677954582075,-0.12568555607193105
9.262553018303208,-0.04213254873700347
9.214920879581182,-0.08042951173297372
9.242226674647375,-0.036612080379416094
9.494020273416561,-0.06294281762159569
9.38561704918739,0.002684133981067696
9.324777666632937,0.08799037838673338
9.187225682653764,-0.0065292347363635345
9.444479092748516,0.0875092223485652
9.78028894221885,0.10077453013715804
9.599902396692341,0.2461722865773788
9.648921056623427,0.34084904013938944
9.715250811806758,0.6057537780441932
9.830533796481886,0.7520926883733621
9.764644772203104,1.0000650202766508
9.676975645964047,1.1828454084123698
10.085768920085329,1.4843280147862357
10.007273846764521,1.6655147699104533
10.335579608581009,1.7951859641808818
10.108380626070145,2.0172376189014085
10.160368729904356,2.1818421459648114
10.462017823444771,2.162689747610885
10.37368515594431,2.348561154028352
10.615179268392094,2.333407328760155
10.426923647877965,2.4040749129933285
10.5506395411422,2.407053614286982
10.614725481536503,2.2879087096004374
10.565405650410677,2.1447583681310687
10.839043598468622,2.056726926982023
10.456223492390345,1.981066074775499
10.686589826594247,1.7149411077729988
10.835334827586848,1.718134684311681
10.70696258878305,1.625009278024074
11.126868653928183,1.4127628899742741
10.970970729502929,1.4572140677611831
11.048803728251107,1.26177240520915
10.688365385587488,1.2825584554366993
11.130641306693683,1.3070640376762317
10.986966897430433,1.3326717051157733
10.967433533943296,1.3974313188336798
10.90560013112734,1.3786828664940596
11.035409735493468,1.33403842740817
10.73502406259374,1.477192868125587
10.957693155125993,1.5523718376926638
11.1267442061106,1.435074942699637
10.95255021726131,1.4648631790261415
11.101094224012673,1.3990948236858085
10.849656015332982,1.2794882200061315
10.930060273797046,1.15393193803152
10.831308712079126,0.9449285900257163
10.71762817214267,0.8023856455295344
10.919286288944514,0.6641897633024674
10.822929764661046,0.35318938870622235
10.835713388431898,0.053335426239226894
10.608377319135833,-0.1259813520598318
10.489160572243303,-0.3031157466732134
10.382065337397911,-0.6061130933989793
10.555873085379899,-0.8757242906427782
10.406759205039602,-1.147509321645813
10.52414288115882,-1.2416502383093346
10.591978861329325,-1.3144719036339805
10.04828963385264,-1.3782253015751198
10.27735843884972,-1.4717400125202882
10.208517851674937,-1.428746210982651
10.232737703824808,-1.5102870605570498
10.22549905683499,-1.3959252794723893
10.22624428818667,-1.3580275753088302
9.9517184783771,-1.377810673084984
9.842819254906733,-1.3545580373133992
9.844419772509942,-1.3045574175155803
9.747158466711506,-1.2283911405284567
9.69593240751228,-1.3852793252750808
9.617410488703912,-1.3490077383533714
9.617287127469018,-1.4014821262415718
9.390282506176101,-1.5304670965183444
9.31957391274853,-1.4689425544883912
9.485324736051789,-1.740501129024828
9.401048004053399,-1.7975519518355225
9.25964962930461,-1.841833773153046
9.33461637457634,-2.091970633056697
9.275647674717776,-2.1894623196687646
9.176417890138765,-2.260937874443921
9.369699897999586,-2.23540190168311
9.039100403264165,-2.314979424046508
9.210572561497898,-2.378580970489847
9.030752135599371,-2.309786891197678
9.062181363351057,-2.229052768566538
8.936735868290764,-2.1227336168168622
9.03595170238754,-1.9434115175996305
9.159415130961179,-1.8273626514790502
9.002176814187612,-1.5683916241786022
8.944443711901354,-1.3325738630379085
8.970759876440631,-1.2237027999862047
9.017706936981185,-0.9497251829146443
9.13174777509987,-0.8375282353588858
9.250280272896704,-0.6769881185840295
9.058631651656578,-0.3896751067273927
9.183344514713378,-0.3250063364481308
9.068500997150444,-0.2352525862414851
9.01165858445761,-0.14359277688500063
9.165090292133067,-0.11322891221945336
9.127787376395164,0.015034003451143467
9.349944352014122,0.05879627837292628
9.232800410903984,0.052662104704360765
9.239789559969232,0.0016236706169911576
9.28981800137541,-0.013129082332428564
9.475272930194166,-0.034767734685007004
9.569737932139192,0.09561264847979771
9.529840796733081,0.17433960351028627
9.603907769939868,0.23246079198335384
9.500802176765154,0.2657062085601094
9.593433813010954,0.5019923702954581
9.953855651309784,0.4965491761411889
9.816917491513431,0.7524843208022142
9.861710586283312,0.9567471217915754
9.976026023869938,1.130120749276851
10.083983730032262,1.3662733147250747
10.144647390554132,1.6100666738370493
10.04807417768586,1.8237696053861387
10.143563442359932,2.0143910492542325
10.157601254995969,2.1363201739218485
10.44212057246659,2.251560061456657
10.451070345599016,2.367677773572154
10.513814531531324,2.356392712647842
10.451997768365903,2.4378513326680267
10.68083563127438,2.3267764310485113
10.65113476127993,2.3396584283079047
10.640011875900486,2.1869602825788106
10.712680435047863,2.039877610886756
10.855697887669523,1.9226357185668765
10.791271934835267,1.8045731256109967
10.863171050581197,1.6755805197341278
10.905258192208693,1.5014580676657225
10.901764107463713,1.484568338165937
11.080895605656233,1.3846637989665347
10.852205196755374,1.3884498176797049
10.903731417320447,1.2782086489763695
10.93307314442356,1.262508173283188
11.00924478872165,1.2912089087340712
10.931827448806251,1.3400316997948996
10.930480214986403,1.377027980850922
10.845211240388961,1.5010364698621488
11.028043777545218,1.4976405496549392
10.960834096096736,1.4104022675159729
10.99193433920497,1.5046504191611143
10.89262012891136,1.369041429775664
10.989945876188036,1.346116062818775
11.150253130414567,1.3323347407393875
10.974537646316904,1.2557924810027266
10.886580638507734,1.0496603511744234
10.862792065917214,0.7925451882514789
10.724691505085374,0.5595791837838129
11.00410633067565,0.32787874676361556
10.745542269276545,0.10165371693280924
10.745205354618946,-0.07783860494599813
10.715387221220105,-0.4121924281784675
10.579848483174475,-0.6592196185232566
10.666535904531628,-0.7689557212324936
10.37191818472989,-1.0979490465239183
10.443591093756961,-1.1643816033124716
10.08188733227495,-1.2715055377790423
10.424575823715173,-1.3708785858867756
10.154853322981596,-1.456839536604692
10.160891794518273,-1.5101245897348303
